CustomerID,Last_Purchase_Date,First_Purchase_Date,Total_Orders,Days_Since_Last_Purchase,Churned
13475,2011-06-01 13:52:00,2011-02-14 12:36:00,4,190,True
13476,2011-06-14 12:00:00,2011-03-03 14:43:00,2,178,True
13477,2011-11-02 12:04:00,2011-02-21 12:29:00,6,37,False
13479,2011-05-23 10:45:00,2011-04-19 11:27:00,2,200,True
13481,2011-10-25 09:07:00,2011-03-28 09:07:00,5,45,False
13482,2011-04-21 17:03:00,2011-04-21 17:03:00,1,231,True
13483,2011-10-05 11:53:00,2011-10-05 11:53:00,1,65,False
13484,2011-04-12 16:30:00,2011-04-12 16:30:00,1,240,True
13485,2011-04-20 13:58:00,2011-04-20 13:58:00,1,232,True
13486,2011-09-22 13:13:00,2011-07-07 17:19:00,3,77,False
13487,2011-10-13 12:07:00,2010-12-21 14:54:00,3,57,False
13488,2011-11-22 14:41:00,2010-12-07 13:01:00,13,16,False
13489,2011-08-26 13:16:00,2011-02-18 10:42:00,4,104,True
13491,2011-10-19 08:32:00,2010-12-02 14:30:00,10,51,False
13492,2011-07-26 14:25:00,2011-05-09 10:06:00,3,135,True
13493,2011-03-09 15:35:00,2011-02-25 16:42:00,2,274,True
13494,2011-02-01 11:58:00,2011-02-01 11:58:00,1,311,True
13495,2011-12-02 11:21:00,2010-12-06 15:14:00,5,7,False
13496,2011-11-29 10:58:00,2010-12-15 10:17:00,2,10,False
13497,2011-03-02 09:04:00,2010-12-06 11:37:00,2,282,True
13499,2011-11-22 11:21:00,2011-03-15 08:52:00,5,17,False
13500,2011-11-16 15:35:00,2011-08-09 12:20:00,3,22,False
13501,2011-02-24 18:59:00,2011-02-24 18:59:00,1,287,True
13502,2011-11-23 10:39:00,2011-01-20 09:03:00,3,16,False
13503,2011-09-29 13:23:00,2011-09-29 13:23:00,1,70,False
13504,2011-10-06 13:20:00,2011-10-06 13:20:00,1,63,False
13505,2011-09-28 11:56:00,2011-04-21 12:07:00,4,72,False
13506,2011-01-27 13:53:00,2010-12-05 12:15:00,2,315,True
13507,2011-12-06 13:13:00,2011-07-17 11:50:00,4,2,False
13508,2011-04-10 11:58:00,2011-04-10 11:58:00,1,243,True
13509,2011-12-01 10:10:00,2011-02-28 13:27:00,7,8,False
13510,2011-12-08 13:46:00,2011-06-09 09:32:00,4,0,False
13512,2011-03-24 10:03:00,2011-03-24 10:03:00,1,260,True
13513,2011-08-05 11:50:00,2011-08-05 11:50:00,1,126,True
13514,2011-09-27 09:39:00,2011-09-27 09:39:00,1,73,False
13515,2011-09-28 11:26:00,2011-04-06 10:33:00,4,72,False
13516,2011-11-18 13:15:00,2011-04-15 11:06:00,3,20,False
13517,2011-10-11 11:43:00,2011-06-13 08:44:00,3,59,False
13518,2011-09-15 10:29:00,2011-09-15 10:29:00,1,85,False
13519,2011-09-22 18:24:00,2011-09-22 18:24:00,1,77,False
13520,2011-10-12 10:20:00,2010-12-03 10:36:00,6,58,False
13521,2011-12-08 13:50:00,2011-11-29 15:09:00,3,0,False
13522,2011-11-09 15:11:00,2011-11-09 15:11:00,1,29,False
13523,2011-11-06 15:11:00,2010-12-08 14:22:00,5,32,False
13524,2011-10-30 12:34:00,2011-05-04 12:26:00,5,40,False
13525,2011-11-25 12:01:00,2011-04-05 15:36:00,2,14,False
13527,2011-11-06 12:04:00,2011-01-17 11:17:00,7,33,False
13529,2011-09-22 09:15:00,2011-05-19 11:50:00,2,78,False
13531,2011-05-18 16:56:00,2010-12-08 15:03:00,2,204,True
13532,2011-11-06 12:25:00,2011-11-06 12:25:00,1,33,False
13533,2011-06-10 11:54:00,2011-03-17 12:47:00,3,182,True
13534,2011-12-07 14:52:00,2010-12-16 15:23:00,25,1,False
13536,2011-12-08 16:38:00,2011-09-25 13:30:00,7,0,False
13538,2011-10-27 16:34:00,2011-01-28 10:40:00,7,42,False
13539,2011-09-15 10:18:00,2011-02-03 15:23:00,3,85,False
13544,2011-10-31 11:57:00,2011-04-13 12:09:00,2,39,False
13546,2011-11-27 14:50:00,2011-05-23 12:14:00,3,11,False
13548,2011-09-04 14:50:00,2011-04-10 11:35:00,2,95,True
13549,2011-11-14 09:20:00,2011-04-11 13:42:00,7,25,False
13551,2011-01-24 14:46:00,2011-01-24 14:46:00,1,318,True
13552,2011-10-04 15:19:00,2011-01-28 10:10:00,12,65,False
13555,2011-09-27 12:36:00,2011-05-22 11:06:00,4,73,False
13557,2011-11-11 15:24:00,2011-03-04 12:14:00,2,27,False
13558,2011-12-04 11:24:00,2011-10-02 13:01:00,4,5,False
13560,2011-12-02 13:11:00,2011-12-02 13:11:00,1,6,False
13561,2011-05-08 12:39:00,2011-05-08 12:39:00,1,215,True
13562,2011-09-19 10:51:00,2011-04-08 12:42:00,3,81,False
13563,2011-09-16 14:45:00,2011-07-22 17:21:00,2,83,False
13564,2011-07-18 14:33:00,2010-12-06 17:26:00,3,143,True
13565,2011-11-20 14:33:00,2011-01-09 14:28:00,2,18,False
13566,2011-10-30 11:59:00,2011-09-18 12:40:00,2,40,False
13568,2011-06-19 14:42:00,2011-06-19 14:42:00,1,172,True
13569,2011-11-22 13:07:00,2010-12-07 12:29:00,2,16,False
13570,2011-04-10 13:36:00,2011-04-10 13:36:00,1,242,True
13571,2011-11-27 10:47:00,2011-03-31 12:43:00,12,12,False
13572,2011-05-18 11:59:00,2011-05-18 11:59:00,1,205,True
13573,2011-10-20 14:33:00,2011-03-31 14:47:00,2,49,False
13575,2011-11-16 13:14:00,2011-06-16 14:24:00,5,22,False
13576,2011-11-29 15:34:00,2010-12-01 17:24:00,18,9,False
13577,2011-11-14 15:19:00,2011-04-12 10:33:00,4,24,False
13579,2011-11-25 08:41:00,2010-12-05 16:10:00,2,14,False
13581,2011-02-03 14:41:00,2011-02-03 14:41:00,1,308,True
13583,2011-07-07 10:40:00,2011-07-07 10:40:00,1,155,True
13584,2011-02-06 12:49:00,2011-02-06 12:49:00,1,306,True
13587,2011-10-07 12:31:00,2011-10-07 12:31:00,1,63,False
13588,2011-11-24 10:42:00,2011-03-29 15:53:00,9,15,False
13589,2011-11-25 12:10:00,2011-06-13 12:44:00,2,14,False
13590,2011-11-28 12:54:00,2011-02-09 13:25:00,6,10,False
13591,2011-10-06 12:26:00,2011-03-18 12:18:00,3,64,False
13592,2011-11-04 09:49:00,2011-03-20 14:01:00,4,35,False
13593,2011-08-23 13:35:00,2011-01-07 16:32:00,5,107,True
13594,2011-10-18 10:19:00,2011-10-18 10:19:00,1,52,False
13596,2011-12-04 12:01:00,2011-11-27 11:57:00,2,5,False
13598,2011-10-23 14:28:00,2011-10-23 14:28:00,1,46,False
13599,2011-12-08 16:10:00,2010-12-08 10:11:00,21,0,False
13600,2011-01-31 15:27:00,2011-01-31 15:27:00,1,311,True
13601,2011-10-25 17:31:00,2011-05-12 16:52:00,2,44,False
13602,2011-10-06 11:47:00,2011-10-06 11:47:00,1,64,False
13603,2011-11-13 15:57:00,2011-11-13 15:57:00,1,25,False
13606,2011-11-10 17:46:00,2011-02-01 11:42:00,3,28,False
13607,2011-10-30 16:17:00,2011-10-30 16:17:00,1,39,False
13610,2011-11-27 15:38:00,2011-02-27 14:44:00,7,11,False
13611,2011-09-11 14:51:00,2010-12-15 10:31:00,3,88,False
13614,2011-11-15 14:47:00,2011-01-13 12:37:00,4,23,False
13615,2011-01-25 08:21:00,2011-01-25 08:21:00,1,318,True
13617,2011-10-30 13:50:00,2011-06-12 12:55:00,3,39,False
13618,2011-06-19 11:09:00,2011-06-19 11:09:00,1,173,True
13621,2011-08-15 08:26:00,2011-08-15 08:26:00,1,116,True
13623,2011-11-09 12:00:00,2011-02-15 13:08:00,5,30,False
13626,2011-04-01 10:05:00,2011-04-01 10:05:00,1,252,True
13627,2011-10-11 14:20:00,2010-12-17 09:52:00,5,58,False
13629,2011-11-16 13:21:00,2011-01-05 12:09:00,11,22,False
13630,2011-12-04 15:16:00,2011-02-27 12:49:00,7,4,False
13631,2011-09-01 09:57:00,2011-03-17 17:13:00,11,99,True
13632,2011-11-15 10:51:00,2011-04-10 15:07:00,5,24,False
13634,2011-11-06 13:40:00,2011-01-16 15:30:00,5,32,False
13635,2011-10-03 10:55:00,2011-10-03 10:55:00,1,67,False
13636,2011-11-03 10:30:00,2011-02-27 14:29:00,5,36,False
13637,2011-10-18 13:32:00,2011-04-27 13:06:00,3,51,False
13638,2011-11-24 10:38:00,2011-11-24 10:38:00,1,15,False
13639,2011-09-26 13:36:00,2011-09-26 13:36:00,1,73,False
13642,2011-05-08 12:34:00,2011-05-08 12:34:00,1,215,True
13643,2011-11-08 15:37:00,2011-06-07 11:40:00,3,30,False
13644,2011-11-23 14:07:00,2011-08-26 11:53:00,4,15,False
13645,2011-08-11 16:11:00,2011-08-11 16:11:00,1,119,True
13647,2011-11-30 12:00:00,2011-04-19 09:49:00,4,9,False
13649,2011-03-28 11:51:00,2010-12-08 14:46:00,2,256,True
13650,2011-11-23 12:22:00,2011-03-17 12:37:00,6,16,False
13651,2011-11-04 14:59:00,2011-10-31 12:11:00,2,34,False
13652,2011-10-25 08:51:00,2010-12-06 09:21:00,3,45,False
13654,2011-10-27 16:24:00,2011-03-11 12:54:00,6,42,False
13655,2011-08-17 14:25:00,2011-04-12 09:53:00,2,113,True
13656,2011-06-28 10:31:00,2011-01-06 15:42:00,2,164,True
13657,2011-11-29 12:32:00,2011-05-22 12:35:00,2,10,False
13658,2011-11-30 10:13:00,2011-05-19 17:15:00,5,9,False
13659,2011-05-18 12:37:00,2011-01-23 12:08:00,2,205,True
13662,2011-09-15 12:04:00,2011-03-25 13:23:00,3,85,False
13663,2011-06-13 15:44:00,2011-06-13 15:44:00,1,178,True
13666,2011-10-10 15:39:00,2011-02-25 13:05:00,3,59,False
13667,2011-07-13 15:42:00,2011-07-13 15:42:00,1,148,True
13668,2011-12-07 12:11:00,2010-12-12 12:35:00,21,2,False
13669,2011-10-20 09:32:00,2011-07-13 11:44:00,2,50,False
13670,2011-09-25 15:25:00,2011-09-25 15:25:00,1,74,False
13672,2011-02-11 13:53:00,2011-01-11 13:54:00,2,300,True
13673,2011-11-21 12:11:00,2011-11-07 15:40:00,2,18,False
13675,2011-07-11 12:57:00,2011-02-28 12:14:00,2,150,True
13678,2011-07-11 10:14:00,2011-07-11 10:14:00,1,151,True
13680,2011-12-08 13:47:00,2011-01-04 14:12:00,4,0,False
13681,2011-11-22 11:13:00,2011-07-07 15:21:00,4,17,False
13682,2011-06-05 14:06:00,2011-06-05 14:06:00,1,186,True
13684,2011-02-27 10:13:00,2011-02-27 10:13:00,1,285,True
13685,2011-12-07 11:41:00,2011-10-10 12:59:00,7,2,False
13686,2011-06-10 09:10:00,2011-06-10 09:10:00,1,182,True
13689,2011-10-07 13:21:00,2011-10-07 13:21:00,1,62,False
13690,2011-10-11 15:03:00,2011-10-11 15:03:00,1,58,False
13692,2011-11-15 11:17:00,2011-04-17 12:57:00,3,24,False
13694,2011-12-06 09:32:00,2010-12-01 12:12:00,50,3,False
13695,2011-11-08 14:26:00,2011-03-25 11:31:00,15,30,False
13697,2011-11-01 09:14:00,2011-11-01 09:14:00,1,38,False
13699,2011-07-07 16:51:00,2011-07-07 16:51:00,1,154,True
13700,2011-11-13 13:00:00,2011-01-16 13:18:00,10,25,False
13703,2011-01-25 13:10:00,2011-01-25 13:10:00,1,317,True
13704,2011-12-04 15:13:00,2011-09-12 14:40:00,9,4,False
13705,2011-12-02 12:32:00,2010-12-01 10:29:00,3,7,False
13706,2011-02-10 09:21:00,2011-02-10 09:21:00,1,302,True
13707,2011-03-17 18:03:00,2011-01-28 13:27:00,2,266,True
13708,2011-03-13 13:46:00,2011-03-13 13:46:00,1,270,True
13709,2011-12-06 10:28:00,2011-01-28 14:57:00,13,3,False
13710,2011-11-08 08:16:00,2011-11-08 08:16:00,1,31,False
13711,2011-05-05 10:31:00,2011-05-05 10:29:00,2,218,True
13712,2011-04-07 12:33:00,2011-04-07 12:33:00,1,246,True
13715,2011-03-03 19:21:00,2010-12-02 08:52:00,5,280,True
13716,2011-03-15 13:49:00,2011-03-15 13:49:00,1,268,True
13717,2011-11-07 14:13:00,2011-02-14 13:21:00,6,31,False
13718,2011-04-07 13:24:00,2011-02-17 11:58:00,2,245,True
13719,2011-11-24 15:26:00,2011-04-19 13:56:00,5,14,False
13720,2011-08-15 12:46:00,2011-03-30 09:17:00,4,116,True
13721,2011-11-03 14:05:00,2011-11-03 14:05:00,1,35,False
13722,2011-07-31 12:44:00,2011-03-02 11:43:00,3,131,True
13723,2011-05-06 17:04:00,2011-05-06 17:04:00,1,216,True
13725,2011-10-21 10:03:00,2011-02-04 12:18:00,8,49,False
13726,2011-11-01 10:49:00,2011-08-31 11:06:00,2,38,False
13727,2011-11-11 09:46:00,2011-11-06 12:16:00,2,28,False
13728,2011-11-03 10:49:00,2011-02-02 12:09:00,6,36,False
13730,2011-07-27 08:35:00,2011-07-01 12:47:00,2,135,True
13731,2011-05-04 14:33:00,2011-04-07 10:10:00,2,218,True
13732,2011-11-11 15:49:00,2011-11-11 15:49:00,1,27,False
13735,2011-11-15 11:14:00,2011-04-19 13:49:00,4,24,False
13736,2011-12-04 15:19:00,2011-03-24 13:04:00,2,4,False
13737,2011-05-23 16:32:00,2011-05-23 16:32:00,1,199,True
13739,2011-11-21 13:35:00,2011-11-21 13:35:00,1,17,False
13740,2011-04-13 10:32:00,2011-04-13 10:32:00,1,240,True
13741,2011-09-29 09:19:00,2011-05-06 13:43:00,3,71,False
13742,2011-11-23 11:07:00,2011-01-23 14:59:00,12,16,False
13743,2011-12-07 10:09:00,2011-03-25 14:46:00,7,2,False
13744,2011-09-05 15:19:00,2011-02-20 14:08:00,2,94,True
13745,2011-06-30 16:43:00,2011-06-30 16:43:00,1,161,True
13747,2010-12-01 10:37:00,2010-12-01 10:37:00,1,373,True
13748,2011-09-05 09:45:00,2010-12-01 09:00:00,5,95,True
13750,2011-10-17 12:16:00,2011-01-07 11:49:00,5,53,False
13751,2011-02-24 15:56:00,2011-02-24 15:56:00,1,287,True
13752,2011-08-07 14:16:00,2011-04-07 12:04:00,6,123,True
13753,2011-02-25 12:48:00,2011-02-25 12:48:00,1,287,True
13754,2011-07-11 11:51:00,2011-01-26 14:58:00,2,151,True
13755,2011-12-06 12:26:00,2011-10-07 15:45:00,9,3,False
13756,2011-12-07 16:44:00,2010-12-07 11:41:00,14,1,False
13758,2011-11-28 11:11:00,2010-12-01 12:08:00,7,11,False
13759,2011-11-06 14:47:00,2011-09-29 15:40:00,2,32,False
13760,2011-10-16 16:13:00,2011-03-28 12:52:00,2,53,False
13761,2011-10-20 14:01:00,2011-06-13 08:43:00,2,49,False
13762,2011-05-05 09:15:00,2011-05-05 09:15:00,1,218,True
13763,2011-10-07 15:13:00,2011-10-07 15:13:00,1,62,False
13764,2011-09-30 12:03:00,2011-01-06 14:53:00,3,70,False
13767,2011-12-07 15:00:00,2010-12-01 10:47:00,37,1,False
13769,2011-12-07 15:08:00,2010-12-07 13:28:00,10,1,False
13771,2011-10-06 14:18:00,2011-04-06 15:47:00,4,63,False
13772,2011-11-06 11:43:00,2011-04-14 12:31:00,3,33,False
13774,2011-09-19 12:06:00,2011-09-19 12:06:00,1,81,False
13777,2011-12-09 12:25:00,2010-12-01 16:01:00,33,0,False
13778,2011-08-28 15:25:00,2011-08-28 15:25:00,1,102,True
13780,2011-12-02 13:49:00,2011-06-22 11:43:00,2,6,False
13781,2011-04-03 12:08:00,2011-04-03 12:08:00,1,250,True
13782,2011-11-27 11:54:00,2011-01-16 11:08:00,6,12,False
13784,2011-11-30 09:33:00,2011-01-11 14:38:00,11,9,False
13786,2010-12-07 13:53:00,2010-12-07 13:53:00,1,366,True
13787,2011-09-25 12:06:00,2010-12-10 14:45:00,2,75,False
13790,2011-12-05 15:48:00,2011-12-05 15:48:00,1,3,False
13791,2011-08-04 11:44:00,2011-06-24 16:38:00,2,127,True
13792,2011-10-04 14:31:00,2011-02-25 14:03:00,2,65,False
13798,2011-12-08 15:51:00,2010-12-02 17:24:00,57,0,False
13799,2011-08-15 12:07:00,2011-02-18 14:18:00,2,116,True
13800,2011-02-03 12:27:00,2011-02-03 12:27:00,1,309,True
13801,2011-10-04 10:15:00,2011-10-04 10:15:00,1,66,False
13802,2011-07-24 10:54:00,2011-02-01 12:03:00,3,138,True
13803,2011-03-29 12:57:00,2011-03-29 12:57:00,1,254,True
13804,2011-11-09 12:32:00,2011-02-23 09:09:00,7,30,False
13805,2011-10-18 14:50:00,2011-08-02 15:29:00,2,51,False
13806,2011-10-07 11:43:00,2011-10-07 11:43:00,1,63,False
13807,2010-12-07 15:48:00,2010-12-07 15:48:00,1,366,True
13808,2011-12-04 12:18:00,2011-09-04 12:07:00,5,5,False
13809,2011-02-07 13:15:00,2011-02-07 13:15:00,1,304,True
13810,2011-11-11 08:33:00,2011-10-14 12:57:00,3,28,False
13811,2011-06-09 09:54:00,2011-04-14 18:40:00,3,183,True
13812,2011-10-28 14:27:00,2011-08-26 12:54:00,3,41,False
13813,2011-10-31 10:38:00,2011-07-28 10:33:00,4,39,False
13814,2011-09-08 13:48:00,2011-07-25 13:54:00,2,91,True
13815,2011-11-17 14:19:00,2011-01-25 12:16:00,4,21,False
13816,2011-11-16 08:38:00,2011-10-06 14:37:00,2,23,False
13817,2011-11-10 17:49:00,2010-12-23 11:46:00,2,28,False
13819,2011-02-11 10:38:00,2011-01-24 10:38:00,3,301,True
13821,2011-07-18 09:49:00,2011-03-23 11:30:00,2,144,True
13822,2011-12-04 12:13:00,2011-10-30 15:55:00,2,5,False
13823,2011-11-21 10:22:00,2011-09-09 10:42:00,2,18,False
13824,2011-11-07 12:41:00,2011-02-02 13:07:00,5,32,False
13826,2011-06-16 13:48:00,2011-06-16 13:48:00,1,175,True
13827,2011-10-13 12:38:00,2011-07-19 15:38:00,3,57,False
13828,2011-11-17 16:02:00,2011-11-17 16:02:00,1,21,False
13831,2011-11-23 15:41:00,2010-12-05 12:13:00,6,15,False
13832,2011-11-20 15:36:00,2011-11-20 15:36:00,1,18,False
13833,2011-07-03 13:27:00,2011-07-03 13:27:00,1,158,True
13835,2011-11-14 15:37:00,2011-05-08 15:22:00,4,24,False
13837,2011-05-12 12:10:00,2011-01-26 12:15:00,2,211,True
13838,2011-12-04 11:00:00,2010-12-05 10:45:00,4,5,False
13841,2011-04-01 12:10:00,2011-04-01 12:10:00,1,252,True
13842,2011-10-12 10:51:00,2010-12-08 10:39:00,9,58,False
13844,2011-11-28 13:21:00,2011-11-28 13:21:00,1,10,False
13845,2011-10-06 08:25:00,2011-10-06 08:25:00,1,64,False
13846,2011-11-15 12:07:00,2010-12-14 16:07:00,3,24,False
13848,2011-09-08 12:58:00,2010-12-08 15:10:00,3,91,True
13849,2011-10-19 10:59:00,2011-06-22 10:11:00,2,51,False
13850,2011-08-02 14:04:00,2011-08-02 14:04:00,1,128,True
13851,2011-09-05 12:36:00,2011-02-24 17:18:00,3,95,True
13853,2011-10-13 14:18:00,2011-10-13 14:18:00,1,56,False
13854,2011-12-01 09:06:00,2010-12-09 10:48:00,25,8,False
13856,2011-06-24 10:03:00,2011-05-20 13:13:00,3,168,True
13858,2011-10-13 16:17:00,2011-10-13 16:17:00,1,56,False
13859,2011-01-17 16:14:00,2011-01-17 16:14:00,1,325,True
13860,2011-12-08 12:57:00,2011-09-14 09:27:00,5,0,False
13862,2011-11-21 16:24:00,2011-01-11 15:13:00,8,17,False
13863,2011-04-06 10:20:00,2011-04-06 10:20:00,1,247,True
13865,2011-10-12 13:31:00,2011-02-23 12:04:00,4,57,False
13866,2011-09-26 14:54:00,2011-09-26 14:54:00,1,73,False
13867,2011-11-08 15:48:00,2011-05-05 17:28:00,3,30,False
13868,2011-12-02 16:32:00,2011-11-01 12:45:00,2,6,False
13869,2011-08-08 13:53:00,2010-12-17 15:14:00,4,122,True
13870,2011-12-07 13:23:00,2011-02-25 09:09:00,8,1,False
13871,2011-11-17 10:49:00,2011-02-04 09:30:00,13,22,False
13873,2011-08-12 10:08:00,2011-02-03 09:37:00,3,119,True
13874,2010-12-16 18:20:00,2010-12-16 18:20:00,1,357,True
13875,2011-10-17 09:36:00,2011-02-11 15:39:00,5,53,False
13876,2011-10-07 10:22:00,2011-10-07 10:22:00,1,63,False
13877,2011-09-14 15:49:00,2011-09-14 15:49:00,1,85,False
13878,2011-10-16 12:19:00,2011-10-16 12:19:00,1,54,False
13880,2011-11-18 13:44:00,2010-12-07 14:00:00,13,20,False
13881,2011-12-06 12:50:00,2011-02-01 10:14:00,20,3,False
13882,2011-12-07 11:16:00,2011-10-06 15:28:00,5,2,False
13883,2011-11-29 10:45:00,2011-03-31 17:17:00,5,10,False
13884,2011-12-02 16:30:00,2011-03-01 13:40:00,5,6,False
13885,2011-06-03 15:07:00,2011-05-23 08:52:00,2,188,True
13886,2011-09-29 13:17:00,2011-09-29 13:17:00,1,70,False
13887,2011-05-19 17:22:00,2011-05-19 17:22:00,1,203,True
13888,2011-08-12 10:13:00,2011-05-05 14:41:00,2,119,True
13889,2011-09-08 09:13:00,2011-09-08 09:13:00,1,92,True
13890,2011-12-08 15:36:00,2010-12-16 09:31:00,10,0,False
13892,2011-11-13 11:50:00,2011-04-07 12:04:00,4,26,False
13893,2011-02-15 11:30:00,2011-02-15 11:30:00,1,297,True
13894,2011-11-16 09:44:00,2011-02-02 12:54:00,3,23,False
13895,2011-11-11 16:57:00,2011-06-28 10:17:00,4,27,False
13897,2011-10-20 14:30:00,2011-10-20 14:30:00,1,49,False
13898,2011-01-18 10:28:00,2011-01-18 10:28:00,1,325,True
13899,2011-11-23 13:40:00,2011-03-10 09:30:00,2,15,False
13900,2011-06-09 19:26:00,2011-03-22 10:13:00,3,182,True
13901,2011-09-28 14:48:00,2011-01-25 09:01:00,5,71,False
13904,2011-11-02 13:41:00,2011-02-18 11:18:00,2,36,False
13908,2011-09-21 11:49:00,2011-03-08 12:04:00,4,79,False
13911,2011-10-13 15:43:00,2011-02-04 14:46:00,9,56,False
13914,2011-11-28 10:35:00,2011-11-03 16:28:00,2,11,False
13917,2011-10-21 09:56:00,2011-06-01 12:46:00,2,49,False
13918,2011-10-21 12:25:00,2011-03-31 18:05:00,2,49,False
13919,2011-10-11 14:24:00,2011-08-10 10:15:00,2,58,False
13922,2010-12-23 10:38:00,2010-12-23 10:38:00,1,351,True
13923,2011-10-17 12:33:00,2011-10-17 12:33:00,1,53,False
13924,2011-12-08 09:39:00,2011-09-28 15:07:00,6,1,False
13925,2011-09-08 12:47:00,2011-07-28 12:09:00,4,92,True
13926,2011-11-16 13:16:00,2011-11-16 13:16:00,1,22,False
13927,2011-09-26 12:00:00,2011-09-26 12:00:00,1,74,False
13928,2011-11-29 10:33:00,2011-07-29 15:59:00,4,10,False
13929,2011-06-23 15:26:00,2011-01-17 15:11:00,2,168,True
13930,2011-10-13 09:45:00,2011-07-26 11:00:00,2,57,False
13931,2011-09-05 10:12:00,2011-03-04 08:43:00,2,95,True
13932,2011-02-18 12:02:00,2011-02-18 12:02:00,1,294,True
13933,2011-08-22 14:03:00,2011-07-14 13:35:00,2,108,True
13934,2011-03-21 08:39:00,2011-03-21 08:39:00,1,263,True
13936,2011-06-13 08:47:00,2011-06-13 08:47:00,1,179,True
13937,2011-06-23 16:35:00,2011-06-23 16:35:00,1,168,True
13938,2011-11-04 14:37:00,2011-11-04 14:37:00,1,34,False
13939,2011-11-16 13:33:00,2011-02-01 11:30:00,3,22,False
13940,2011-11-22 15:15:00,2011-07-18 16:05:00,4,16,False
13941,2011-11-18 09:43:00,2010-12-02 10:17:00,5,21,False
13946,2011-09-21 13:33:00,2011-03-17 10:02:00,3,78,False
13947,2011-10-05 14:42:00,2011-10-05 14:42:00,1,64,False
13948,2010-12-14 10:18:00,2010-12-14 10:18:00,1,360,True
13949,2011-12-07 09:35:00,2011-09-06 11:55:00,6,2,False
13950,2011-11-28 14:44:00,2011-04-07 11:29:00,4,10,False
13951,2011-06-16 16:43:00,2011-02-18 15:21:00,3,175,True
13952,2011-05-06 09:00:00,2011-04-15 09:27:00,2,217,True
13953,2011-12-02 16:04:00,2010-12-22 10:29:00,7,6,False
13954,2011-12-08 12:50:00,2011-09-30 10:52:00,2,1,False
13955,2011-07-08 17:19:00,2011-02-07 12:24:00,2,153,True
13956,2011-12-04 13:20:00,2011-03-13 12:51:00,5,4,False
13959,2011-09-21 15:06:00,2010-12-12 13:56:00,3,78,False
13960,2011-11-18 15:27:00,2011-09-29 12:39:00,2,20,False
13962,2011-11-18 08:47:00,2011-04-08 11:21:00,2,21,False
13963,2011-02-04 14:43:00,2010-12-07 09:21:00,4,307,True
13967,2011-07-17 12:02:00,2011-07-17 12:02:00,1,145,True
13969,2011-12-02 15:11:00,2010-12-09 19:32:00,18,6,False
13971,2011-11-21 12:06:00,2011-02-27 12:27:00,8,18,False
13972,2011-09-30 11:54:00,2011-05-22 11:34:00,2,70,False
13973,2011-02-25 15:21:00,2011-02-25 15:21:00,1,286,True
13974,2011-10-21 14:41:00,2011-10-21 14:41:00,1,48,False
13975,2011-11-08 13:19:00,2011-03-08 12:19:00,6,30,False
13976,2011-05-17 09:13:00,2011-05-17 09:13:00,1,206,True
13978,2011-11-25 11:36:00,2011-10-25 15:04:00,2,14,False
13979,2011-09-27 13:32:00,2011-09-27 13:32:00,1,72,False
13980,2011-10-10 13:34:00,2011-10-10 13:34:00,1,59,False
13982,2011-10-31 16:24:00,2010-12-09 13:57:00,4,38,False
13983,2011-11-10 11:06:00,2010-12-08 10:38:00,12,29,False
13984,2011-11-13 12:38:00,2010-12-08 15:58:00,5,26,False
13985,2011-12-05 17:06:00,2011-03-20 13:48:00,15,3,False
13986,2011-11-22 15:00:00,2011-11-22 15:00:00,1,16,False
13988,2011-11-20 10:15:00,2011-03-30 11:48:00,6,19,False
13989,2011-10-05 09:47:00,2011-04-14 15:39:00,2,65,False
13990,2011-05-10 15:19:00,2011-05-10 15:19:00,1,212,True
13991,2011-11-27 16:18:00,2011-07-19 12:58:00,6,11,False
13992,2011-11-09 15:23:00,2011-11-09 15:23:00,1,29,False
13993,2011-10-28 09:06:00,2011-01-13 10:43:00,9,42,False
13994,2011-12-06 11:05:00,2011-07-14 18:28:00,6,3,False
13995,2011-11-24 14:22:00,2011-04-08 08:20:00,5,14,False
13999,2011-11-29 13:40:00,2010-12-13 11:23:00,12,9,False
14000,2011-05-12 16:50:00,2011-05-12 16:50:00,1,210,True
14001,2011-10-25 10:31:00,2010-12-01 12:58:00,3,45,False
14002,2011-07-28 15:55:00,2011-07-06 14:59:00,2,133,True
14004,2011-10-27 14:40:00,2011-02-24 09:28:00,7,42,False
14005,2011-11-30 12:41:00,2011-05-08 10:33:00,5,9,False
14006,2011-08-16 09:39:00,2011-01-31 15:11:00,3,115,True
14009,2011-05-25 15:47:00,2011-05-18 13:00:00,2,197,True
14012,2011-03-07 12:26:00,2011-03-07 12:26:00,1,277,True
14013,2011-08-21 15:01:00,2011-03-09 08:59:00,3,109,True
14014,2011-09-23 13:18:00,2011-09-23 13:18:00,1,76,False
14015,2011-10-18 10:02:00,2011-10-18 10:02:00,1,52,False
14016,2011-07-01 11:29:00,2010-12-17 14:21:00,4,161,True
14019,2011-10-24 10:13:00,2011-07-24 15:39:00,3,46,False
14020,2011-11-23 09:22:00,2011-09-12 15:32:00,2,16,False
14021,2011-07-07 15:46:00,2011-03-28 15:10:00,3,154,True
14022,2011-04-28 14:39:00,2011-04-28 14:39:00,1,224,True
14023,2011-12-02 13:58:00,2011-04-03 15:50:00,2,6,False
14024,2011-08-10 11:30:00,2011-08-07 13:31:00,2,121,True
14027,2011-10-10 09:01:00,2011-10-10 09:01:00,1,60,False
